Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
04 146605 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2004-06-14,2004-06-17,,Permit Issued,Interior alterations and partial demolition for new exhibition,100000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
04 154574 BLD,Building Additions/Alterations,Recreational,Interior Alterations,105-109,VANDERHOOF,AVE, ,M4G,14188440.0,N1532,2004-07-08,2004-09-03,,Permit Issued,"Playhouse/castle for Fantasy Castle Children's Party Centre, unit 8",1000,105-109 VANDERHOOF AVE   M4G,,,
04 162749 BLD,Building Additions/Alterations,Club,Interior Alterations,264-268,AUGUSTA,AVE, ,M5T,765166.0,S1143,2004-08-03,2004-10-21,,Inspection,Interior alterations - change of use from billiards to restaurant (Occ load - 348 persons)Sidney Tung - Please check the fresh air demand for the increase of occupancy.,100000,264-268 AUGUSTA AVE   M5T,,,
04 164726 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1800,SHEPPARD,AVE,E,M2J,14068149.0,N1727,2004-08-10,2004-08-26,,Permit Issued,Make interior alteration to portion of 1st. floor for hair salon.  tenant: Tonic Salon & Spa,220000,1800 SHEPPARD AVE E M2J,POINT (-79.344498 43.777748),18.0,Don Valley North
04 165533 BLD,Building Additions/Alterations,Club,Interior Alterations,567,SHEPPARD,AVE,E,M2K,561844.0,N1729,2004-08-12,2004-08-19,,Inspection,make interior alterations to portion of lower level.,60000,567 SHEPPARD AVE E M2K,POINT (-79.386779 43.765883),18.0,Don Valley North
04 175070 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,167,BEATRICE,ST, ,M6G,8393570.0,S1132,2004-09-17,2004-11-19,,Inspection,"Make interior alterations to the basement, ground and second floor.  Existing:  semi-detached house.Proposed:  Salon and dwelling unit. ",25000,167 BEATRICE ST   M6G,POINT (-79.416961 43.655434),3.0,University-Rosedale
04 177352 BLD,Building Additions/Alterations,Club,Interior Alterations,2350-2374,BAYVIEW,AVE, ,M2L,14188903.0,N1523,2004-09-28,2005-02-21,,Inspection,Interior alterations to Granite Club,1500000,2350-2374 BAYVIEW AVE   M2L,,,
04 177989 BLD,New Building,Retail Mall/Plaza,New Building,265,WINCOTT,DR, ,M9R,1044719.0,W0222,2004-09-29,2005-10-26,,Inspection,New commercial building - shell only - for future tenants. ( Future tenants will apply separately for each unit interior alterations ) (Dwg Roll no. 3561),530000,265 WINCOTT DR   M9R,POINT (-79.544979 43.679502),16.0,Etobicoke Centre
04 179643 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1873,BLOOR,ST,W,###,10250060.0,S0431,2004-10-06,2004-11-19,,Inspection,Interior alterations to High Park Baseball clubhouse in High Park,150000,1873 BLOOR ST W ###,POINT (-79.464087 43.65357),13.0,Parkdale-High Park
04 184613 BLD,Building Additions/Alterations,Club,Interior Alterations,1073 A,MILLWOOD,RD, ,M4G,3267165.0,N1535,2004-10-25,2004-11-24,,Inspection,make interior alterations.,200000,1073 A MILLWOOD RD   M4G,POINT (-79.197577 44.48984),,
04 198482 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2213,DUFFERIN,ST, ,M6E,57543.0,S1222,2004-12-07,2005-02-25,,Inspection,Interior alterations,54000,2213 DUFFERIN ST   M6E,POINT (-79.447998 43.691286),12.0,Toronto-St. Paul's
04 200436 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,12,HARRISON GARDEN,BLVD, ,M2N,,N1828,2004-12-14,2004-12-21,,Inspection,INTERIOR ALTERATIONS TO HAIR SALON,39000,12 HARRISON GARDEN BLVD   M2N,POINT (-79.40959 43.757759),2.0,Willowdale
05 100740 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,681,THE QUEENSWAY, , ,M8Y,9066104.0,W0328,2005-01-06,2005-03-21,,Permit Issued,Interior alterations to create a new Beauty Salon & Spa in an ex. vacant Commercial space,15000,681 THE QUEENSWAY     M8Y,POINT (-79.499314 43.626889),15.0,Etobicoke-Lakeshore
05 102958 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2005-01-18,2005-02-17,,Permit Issued,Interior alterations to existing exhibition location.  (AS PER WADE TAM),150000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
05 105208 BLD,Building Additions/Alterations,Indoor Swimming Pool,Interior Alterations,5100,YONGE,ST, ,M2N,3841975.0,N1824,2005-01-28,2005-03-10,,Permit Issued,Installation of roof top units and associated structural work within Douglas Snow Aquatic Pool.,180000,5100 YONGE ST   M2N,POINT (-79.414889 43.767268),2.0,Willowdale
05 110849 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2005-02-23,2005-04-20,,Permit Issued,Interior museum exhibit installation.,400000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
05 116021 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2005-03-17,2005-04-06,,Permit Issued,Interior alterations to add temporary exit corridor on 2nd floor west wing.,5000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
05 121330 BLD,New Building,Recreational,New Building,1945,LAWRENCE,AVE,W,###,14254458.0,W0527,2005-04-08,2006-07-27,,Inspection,New common Amenity Building for new development of  total of 155 stacked condominium Town Houses  BLK A-F. Ref; 05-121323-8 & 05-121329 (u/g parking).,410000,1945 LAWRENCE AVE W ###,POINT (-79.507393 43.701588),22.0,York South-Weston
05 123978 BLD,Building Additions/Alterations,Recreational,Interior Alterations,720,THE WEST MALL, , ,M9C,3175592.0,W0225,2005-04-18,2006-01-24,,Inspection,Interior alterations recreational component of recreational/commercial centre for adjacent related multi-tenency highrise buildings.,200000,720 THE WEST MALL     M9C,POINT (-79.570701 43.656284),16.0,Etobicoke Centre
05 129778 BLD,Building Additions/Alterations,Club,Interior Alterations,117,PETER,ST, ,M5V,7930392.0,S1030,2005-05-05,2006-01-11,,Permit Issued,Make interior alterations for fitness club,12000,117 PETER ST   M5V,POINT (-79.392848 43.648205),24.0,Spadina-Fort York
05 135982 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2005-05-26,2005-05-26,,Permit Issued,Make interior alterations to existing gallery space on third level (west wing).,400000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
05 165654 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2005-07-28,2005-08-11,,Permit Issued,Make interior alterations on portion 1B and installing automated door openers on existing door for handicap  access.,30000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
05 169156 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1873,BLOOR,ST,W,###,10250060.0,S0431,2005-08-10,2005-08-15,,Inspection,Interior alterations to public washrooms in park,80000,1873 BLOOR ST W ###,POINT (-79.464087 43.65357),13.0,Parkdale-High Park
05 173678 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,462,WELLINGTON,ST,W,M5V,10223216.0,S1032,2005-08-23,2005-10-27,,Inspection,Interior alterations to create fitness studio on main floor,100000,462 WELLINGTON ST W M5V,POINT (-79.397852 43.643846),24.0,Spadina-Fort York
05 175062 BLD,Building Additions/Alterations,Club,Interior Alterations,1675,LAKE SHORE,BLVD,E,###,7650406.0,S1941,2005-09-01,2005-10-06,,Permit Issued,Make inteior alterations to ground floor of existing Yacht Club building,75000,1675 LAKE SHORE BLVD E ###,POINT (-79.311183 43.66155),4.0,Beaches-East York
05 183056 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1875,LESLIE,ST, ,M3B,536792.0,N1623,2005-09-22,2005-10-04,,Permit Issued,Interior alterations to offices for existing Body and Soul Fitness Centre.  ,75000,1875 LESLIE ST   M3B,POINT (-79.359186 43.756407),19.0,Don Valley East
05 198464 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2005-10-31,2006-01-25,,Inspection,Construct interior wheelchair ramp in lower rotunda; make alterations to existing theatre area by enlarging stage area in theatre. (Re:  Renaissance ROM - Lower Rotunda and Theatre),400000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
05 199137 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,55,MILL,ST, ,M5A,14245571.0,S2813,2005-11-03,2005-12-08,,Inspection,Interior alterations to add new mezzanine.,900000,55 MILL ST   M5A,POINT (-79.359662 43.650639),24.0,Spadina-Fort York
05 203845 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,501,MARLEE,AVE, ,M6B,11382463.0,N0827,2005-11-18,2005-11-25,,Inspection,Inter Alt to salon to all 3 floors. Replace existing G/F storefront window.,100000,501 MARLEE AVE   M6B,POINT (-79.443008 43.708388),17.0,Eglinton-Lawrence
05 207459 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,265,WINCOTT,DR, ,M9R,1044719.0,W0222,2005-12-05,2006-01-05,,Permit Issued,Interior finishes and occupancy for a beauty salon/spa for unit # 4,50000,265 WINCOTT DR   M9R,POINT (-79.544979 43.679502),16.0,Etobicoke Centre
06 106721 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1800,THE QUEENSWAY, , ,M9C,1037375.0,W0324,2006-02-01,2007-02-09,,Inspection,Finishes and drop ceiling to create *Top Ten Nails* Unit 8. First time occupancy See 159918 (convert existing bldg to multi tenant retail space)and  includes plumbing,7000,1800 THE QUEENSWAY     M9C,POINT (-79.55883 43.615762),15.0,Etobicoke-Lakeshore
06 108904 BLD,New Building,Stadium,New Building,299,BLOOR,ST,W,###,772772.0,S1135,2006-02-13,2006-12-20,,Inspection,"Construct 5,000 seat stadium.",12000000,299 BLOOR ST W ###,POINT (-79.397584 43.667773),3.0,University-Rosedale
06 119626 BLD,New Building,Recreational,New Building,0,EGLINTON,AVE,E,###,,N1630,2006-03-23,2006-05-04,,Permit Issued,155 ST. DENNIS DRIVE Rear storage shed for Flemingdon Park Golf Club Inc.,25000,0 EGLINTON AVE E ###,POINT (-79.398195 43.706776),12.0,Toronto-St. Paul's
06 122233 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,8408487.0,S1135,2006-03-31,2006-04-27,,Permit Issued,Make interior alterations for restaurant on 5th floor of ROM.,1000000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
06 122570 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2267,ISLINGTON,AVE, ,M9W,14670972.0,W0131,2006-04-03,2006-05-01,,Inspection,Interior alterations for a new occupancy in Unit  C104  **Nice One Nails**,23000,2267 ISLINGTON AVE   M9W,POINT (-79.55462 43.716761),14.0,Etobicoke North
06 128329 BLD,Building Additions/Alterations,Recreational,Interior Alterations,250,WANLESS,AVE, ,###,7808127.0,N1525,2006-04-24,2006-05-01,,Inspection,Interior alterations and new barrier free ramp,120000,250 WANLESS AVE   ###,POINT (-79.391885 43.728815),11.0,Don Valley West
06 170518 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2006-08-25,2006-09-11,,Inspection,Make interior alterations to ticketmaster office in Rogers Centre.,300000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
06 172042 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1541,BAYVIEW,AVE, ,M4G,20037712.0,N1531,2006-08-30,2006-10-05,,Inspection,Int alt on the 2nd floor to new beauty spa.,30000,1541 BAYVIEW AVE   M4G,POINT (-79.374647 43.705089),11.0,Don Valley West
06 187196 BLD,Building Additions/Alterations,Club,Interior Alterations,567,SHEPPARD,AVE,E,M2K,561844.0,N1729,2006-10-27,2006-10-30,,Permit Issued,Construct / create 2 new window openings to an existing fitness club (2.8m2),5000,567 SHEPPARD AVE E M2K,POINT (-79.386779 43.765883),18.0,Don Valley North
06 187973 BLD,New Building,Recreational,New Building,100,SCARLETT,RD, ,M6N,11272808.0,W0538,2006-10-31,2007-01-12,,Inspection,Demolish the exsiting snack bar and construct a new snack bar measuring 38 feet by 13 feet around the tenth tee block.,130000,100 SCARLETT RD   M6N,POINT (-79.501646 43.669183),22.0,York South-Weston
06 196616 BLD,Building Additions/Alterations,Club,Interior Alterations,44,PRICE,ST, ,M4W,854828.0,S1129,2006-12-07,2006-12-11,,Inspection,"Interior alterations (including structural work to remove columns) to 2nd floor of existing ""Toronto Lawn Tennis Club"".",350000,44 PRICE ST   M4W,POINT (-79.388754 43.680552),3.0,University-Rosedale
07 112300 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2007-02-28,2007-03-06,,Inspection,Interior alterations to existing retail store at the 100 level,1000000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
07 113328 BLD,New Building,Retail Mall/Plaza,New Building,1278,THE QUEENSWAY, , ,M8Z,9879484.0,W0326,2007-03-05,2008-09-24,,Permit Issued,Construction of a new one-storey commercial building and interior alterations to an existing one-storey building.,980000,1278 THE QUEENSWAY     M8Z,POINT (-79.52658 43.621354),15.0,Etobicoke-Lakeshore
07 130553 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2007-03-30,2007-04-03,,Inspection,Interior alterations to Argo's dressing room and Blue Jays weight room,1000000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
07 142173 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2300,YONGE,ST, ,M4P,8535197.0,N0833,2007-04-05,2007-04-19,,Permit Issued,To concourse level unit C15A for Masi Hair Studio,8000,2300 YONGE ST   M4P,POINT (-79.399083 43.707158),17.0,Eglinton-Lawrence
07 157702 BLD,New Building,Museum,New Building,10,JUDSON,ST, ,###,14078430.0,W0332,2007-04-17,2007-11-14,,Inspection,"Re-Locate & Re-Use The Existing Mimico Train Station At 15 Judson As A Museum, Community Use(Meeting Rooms, Banquets, Exhibits Etc.)at 320 Royal York Road In Coronation Park",300000,10 JUDSON ST   ###,POINT (-79.499374 43.616232),15.0,Etobicoke-Lakeshore
07 171526 BLD,Building Additions/Alterations,Recreational,Interior Alterations,89,CHURCH,AVE, ,M2N,12383210.0,N1825,2007-04-24,2007-06-11,,Inspection,make interio alterations to recreation centre.,1120000,89 CHURCH AVE   M2N,POINT (-79.408537 43.774645),2.0,Willowdale
07 230390 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614.0,N1523,2007-06-11,2007-07-25,,Inspection,Int alt to granite club members only salon and spa.,200000,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),11.0,Don Valley West
07 265383 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2007-09-27,2007-10-02,,Inspection,Interior alteration to the Blue Jays dressing room.,2000000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
07 268084 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,5891,BATHURST,ST, ,M2R,9313378.0,N1822,2007-10-09,2007-11-02,,Inspection,Change use from a bakery to a salon,27741,5891 BATHURST ST   M2R,POINT (-79.444223 43.779757),2.0,Willowdale
07 272880 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,100,SHEPPARD,AVE,E,M2N,5200712.0,N1826,2007-10-24,2007-11-28,,Inspection,Int alt to new yoga studio on the ground floor to unit 100.,111000,100 SHEPPARD AVE E M2N,POINT (-79.40555 43.763213),2.0,Willowdale
07 289041 BLD,Building Additions/Alterations,Radio Station,Interior Alterations,29,ST DENNIS,DR, ,M3C,8885841.0,N1630,2007-12-21,2008-04-23,,Inspection,Second floor - Renovations - community program music training,2000,29 ST DENNIS DR   M3C,POINT (-79.331689 43.717945),19.0,Don Valley East
08 102967 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,55,OSSINGTON,AVE, ,M6J,10558297.0,S1021,2008-01-14,2008-01-30,,Inspection,Interior alterations to BSMT and GF to fit out new art sales/gallery. Structural modifications to BSMT. New Roof to rear 1 storey existing building and new entrance window.,75000,55 OSSINGTON AVE   M6J,POINT (-79.418994 43.645503),24.0,Spadina-Fort York
08 105330 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,5650,YONGE,ST, ,M2M,11485200.0,N1822,2008-01-22,2008-02-28,,Permit Issued,And removing existing pool and hot tub to the new Goodlife Centre located p2 level club level 1,70000,5650 YONGE ST   M2M,POINT (-79.415988 43.780002),2.0,Willowdale
08 111017 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,317,DUNDAS,ST,W,M5T,796549.0,S1024,2008-02-12,2008-02-22,,Inspection,Interior alterations to 3 of the art gallery's storage spaces in the sub-basement.  Art Gallery of Ontario,160000,317 DUNDAS ST W M5T,POINT (-79.392573 43.65352),24.0,Spadina-Fort York
08 112740 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,317,DUNDAS,ST,W,M5T,796549.0,S1024,2008-02-20,2008-02-22,,Inspection,Interior altertations to new security guard locker room on concourse level of AGO.,25000,317 DUNDAS ST W M5T,POINT (-79.392573 43.65352),24.0,Spadina-Fort York
08 141130 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,45,OVERLEA,BLVD, ,M4H,31109.0,N1533,2008-03-28,2008-04-22,,Permit Issued,"April 1, 08: Interior alteration to Veronese Hair Salon. KA Unit 125",50000,45 OVERLEA BLVD   M4H,POINT (-79.346259 43.705547),11.0,Don Valley West
08 143930 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,317,DUNDAS,ST,W,M5T,796549.0,S1024,2008-04-07,2008-04-09,,Inspection,Interior alterations to portion of 2nd floor 'Irena Moore Gallery' of AGO.,150000,317 DUNDAS ST W M5T,POINT (-79.392573 43.65352),24.0,Spadina-Fort York
08 148596 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614.0,N1523,2008-04-18,2008-06-25,,Inspection,Granite Club - Expand existing barbershop,100000,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),11.0,Don Valley West
08 151682 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614.0,N1523,2008-04-25,2008-05-22,,Inspection,Regency Ballroom,75000,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),11.0,Don Valley West
08 152197 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,55,MILL,ST, ,M5A,20140494.0,S2813,2008-04-28,2008-05-05,,Inspection,Interior alterations to convert existing vacant space to art gallery. - Unit in newly constructed building on South East building of Mill and Parliament.,25000,55 MILL ST   M5A,POINT (-79.359662 43.650639),24.0,Spadina-Fort York
