Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
15 185810 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,555,HARVIE,AVE, ,M6E,62504.0,W1702,2015-07-06,2015-07-20,2016-02-22,Closed,"Proposal for interior alterations to classroom 30 in existing elementary school - ""Fairbank Memorial""",15000,555 HARVIE AVE   M6E,POINT (-79.455407 43.691708),20.0,Davenport
15 188586 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1386,VICTORIA PARK,AVE, ,M4A,6686423.0,N3407,2015-07-10,2015-09-11,2016-02-29,Closed,Interior alterations to existing child care rooms in existing community centre building.,30000,1386 VICTORIA PARK AVE   M4A,POINT (-79.301856 43.717668),4.0,Beaches-East York
15 189532 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,440,SHUTER,ST, ,M5A,30021040.0,S2805,2015-07-13,2015-11-10,2016-11-01,Closed,"Proposal to remove an existing temporary stair on first floor within the existing childcare centre portion and minor interior alterations, ""Nelson Mandela Elementary School""",50000,440 SHUTER ST   M5A,POINT (-79.361491 43.658393),21.0,Toronto Centre
15 192664 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776.0,N2403,2015-07-17,2015-08-17,2016-01-13,Closed,Proposed interior alterations to shipping and receiving area to create print shop and mail room in existing college building. Scope includes relocation of sprinklers.,250000,1750 FINCH AVE E M2J,POINT (-79.348991 43.795789),18.0,Don Valley North
15 193428 BLD,Building Additions/Alterations,University,Interior Alterations,380,VICTORIA,ST, ,M5B,7730109.0,S2712,2015-07-20,2015-07-23,2016-04-18,Closed,"Proposal for interior alterations to renovate a universal washroom on the 14th floor in the Jorgenson Hall, University Admin Building.",1000,380 VICTORIA ST   M5B,POINT (-79.38082 43.658437),21.0,Toronto Centre
15 196496 BLD,Building Additions/Alterations,University,Interior Alterations,45,ST GEORGE,ST, ,M5S,11227025.0,S2007,2015-07-24,2015-08-19,2016-05-02,Closed,"Proposal for interior alterations on the ground and second floor, ""UofT Physical Geography Building""",100000,45 ST GEORGE ST   M5S,POINT (-79.396522 43.660386),3.0,University-Rosedale
15 197608 BLD,Building Additions/Alterations,Hospital,Interior Alterations,76,GRENVILLE,ST, ,M5S,7762671.0,S2709,2015-07-27,2015-08-11,2016-03-23,Closed,"Interior alteration for a ""Laprep Cafe"" located on the ground floor of the existing Building, Installing new Plumbing and HVAC as well. ",50000,76 GRENVILLE ST   M5S,POINT (-79.387379 43.661517),3.0,University-Rosedale
15 199027 BLD,Building Additions/Alterations,University,Interior Alterations,215,HURON,ST, ,M5S,823530.0,S2007,2015-07-29,2015-08-24,2016-02-08,Closed,"Proposal for interior alterations to the third floor, ""Procurement Office - University of Toronto""",335000,215 HURON ST   M5S,POINT (-79.398238 43.659224),3.0,University-Rosedale
15 199061 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,10,ELKHORN,DR, ,M2K,4504013.0,N2405,2015-07-29,2015-08-11,2016-05-20,Closed,Interior alteration to create a new washroom in a classroom at the above noted school.,100000,10 ELKHORN DR   M2K,POINT (-79.380066 43.771224),18.0,Don Valley North
15 199172 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,740,PAPE,AVE, ,M4K,10379331.0,S2906,2015-07-29,2015-08-18,2016-04-21,Closed,"interior alterations to w/c, office
existing: Place of Worship and Senior Citizens Home",20000,740 PAPE AVE   M4K,POINT (-79.345859 43.680551),23.0,Toronto-Danforth
15 201431 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,200,KING,ST,E,M5A,828085.0,S2810,2015-08-04,2015-08-06,2016-04-02,Closed,Proposed interior alteration to existing classrooms 445E & 527A in existing college.,150000,200 KING ST E M5A,POINT (-79.370189 43.651109),21.0,Toronto Centre
15 204227 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918.0,N2509,2015-08-10,2015-09-11,2016-12-02,Closed,"Proposal for interior alterations to rooms AG286 and AG288 in the ""A"" wing on the ground floor, ""Sunnybrook Health Sciences Centre""",100000,2075 BAYVIEW AVE   M4N,POINT (-79.377875 43.721938),11.0,Don Valley West
15 204771 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,4190,KINGSTON,RD, ,M1E,8947705.0,E4306,2015-08-11,2015-12-16,2016-07-15,Closed,interior alterations to vacant unit for new childcare centre,50000,4190 KINGSTON RD   M1E,POINT (-79.197991 43.759629),8.0,Scarborough-Guildwood
15 206272 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,KILGOUR,RD, ,M4G,12601205.0,N2601,2015-08-13,2015-08-25,2016-04-27,Closed,Interior alterations - Cafeteria Servery (Tim Hortons) - Ground floor level 1 - Holland Bloorville Kids Rehab,200000,150 KILGOUR RD   M4G,POINT (-79.373849 43.718564),11.0,Don Valley West
15 206486 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696.0,S2711,2015-08-13,2015-09-29,2016-02-25,Closed,"Proposed interior alterations to construct new observation rooms, nurse station and new patient washroom  ",150000,555 UNIVERSITY AVE   M5G,POINT (-79.387437 43.657372),3.0,University-Rosedale
15 206650 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918.0,N2509,2015-08-14,2015-09-08,2016-12-09,Closed,"Proposal for interior alterations in room AG00J, Wing A, ""Sunnybrook Health Sciences Centre""",70000,2075 BAYVIEW AVE   M4N,POINT (-79.377875 43.721938),11.0,Don Valley West
15 207661 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219.0,S2007,2015-08-17,2015-10-21,2016-11-18,Closed,Proposal for interior alterations to the Cage Washer room on the 2nd floor of existing hospital - CAMH,400000,250 COLLEGE ST   M5T,POINT (-79.399118 43.658584),3.0,University-Rosedale
15 208512 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,9,CARRIER,DR, ,M9V,991852.0,W0102,2015-08-18,2015-08-31,2016-05-24,Closed,Permit for interior alterations to construct demising wall for accessory dormitory room within existing place of worship.,20000,9 CARRIER DR   M9V,POINT (-79.603738 43.738541),14.0,Etobicoke North
15 209436 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,935,DUNDAS,ST,E,M4M,7576813.0,S3007,2015-08-19,2015-09-16,2016-10-19,Closed,"Proposal for interior alteration of ground floor classroom 131, including new washroom.",120000,935 DUNDAS ST E M4M,POINT (-79.34869 43.662086),23.0,Toronto-Danforth
15 212180 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208.0,S2711,2015-08-25,2015-10-23,2016-04-07,Closed,"Interior alterations to existing office spaces on the 9th and 10th floor of Toronto General Hospital - University Health Network,  Convenience address - 200 Elizabeth St.",1909929,101 COLLEGE ST   M5G,POINT (-79.388788 43.659804),3.0,University-Rosedale
15 216597 BLD,Building Additions/Alterations,University,Interior Alterations,184,COLLEGE,ST, ,M5S,14199678.0,S2007,2015-09-02,2015-09-21,2016-02-01,Closed,"Proposal for interior alterations on room 25 and 125 on the first floor, ""Wallberg Building - UOFT"", convenience address of 200 College Street",420000,184 COLLEGE ST   M5S,POINT (-79.394709 43.659285),3.0,University-Rosedale
15 222667 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,95,MURISON,BLVD, ,M1B,366470.0,E4212,2015-09-15,2015-10-19,2016-09-30,Closed,Proposed interior alterations.,200000,95 MURISON BLVD   M1B,POINT (-79.209369 43.796925),6.0,Scarborough-Rouge Park
15 223068 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776.0,N2403,2015-09-15,2015-11-03,2016-02-25,Closed,"Interior alterations to Seneca College Classroom A2 to include finishes, new ceiling and related electrical and mechanical",390000,1750 FINCH AVE E M2J,POINT (-79.348991 43.795789),18.0,Don Valley North
15 223818 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,50,WINTERTON,DR, ,M9B,8087277.0,W0303,2015-09-16,2015-09-30,2016-10-31,Closed,Permit to structurally reinforce slab for generator replacement & associated HVAC addition.,120000,50 WINTERTON DR   M9B,POINT (-79.560743 43.673391),16.0,Etobicoke Centre
15 231257 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,108,GLADSTONE,AVE, ,M6J,10527839.0,S1807,2015-10-01,2016-01-25,2016-07-18,Closed,"Alexander Muir Public School- INTERIOR ALTERATIONS TO EXISTING DAYCARE AREA.
REDISTIBUTION OF ELECTRICAL, HVAC AND PLUMBING SERVICES TO SUIT NEW LAYOUT.",200000,108 GLADSTONE AVE   M6J,POINT (-79.428849 43.646026),20.0,Davenport
15 231940 BLD,Building Additions/Alterations,University,Interior Alterations,33,WILLCOCKS,ST, ,M5S,8106358.0,S2007,2015-10-02,2015-11-03,2016-07-15,Closed,"INTERIOR RENOVATIONS AT 2nd FLOOR OF EARTH SCIENCES BUILDING, UNIVERSITY OF TORONTO",1300000,33 WILLCOCKS ST   M5S,POINT (-79.400095 43.661086),3.0,University-Rosedale
15 232156 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043.0,S2009,2015-10-02,2015-10-26,2016-03-29,Closed,"Proposal for interior alterations on the 15th floor, Wing C, ""In-Patient Clinc"" ""Princess Margaret Hospital""",1200000,610 UNIVERSITY AVE   M5G,POINT (-79.390408 43.65813),3.0,University-Rosedale
15 236772 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,200,LONSDALE,RD, ,M4V,7254136.0,S2207,2015-10-13,2015-10-29,2016-06-09,Closed,Proposal for interior alterations to existing locker rooms  ,50000,200 LONSDALE RD   M4V,POINT (-79.402523 43.691947),12.0,Toronto-St. Paul's
15 239521 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,14,RUSKIN,AVE, ,M6P,8431734.0,S1801,2015-10-19,2015-11-03,2016-04-29,Closed,"Proposal for interior alterations to existing day care room to convert it to a toddler and pre-school room complete with office shared washroom, food distribution and storage. Proposal for an exterior play area",200000,14 RUSKIN AVE   M6P,POINT (-79.452423 43.66284),20.0,Davenport
15 239565 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208.0,S2711,2015-10-19,2015-11-06,2016-02-10,Closed,"Proposal for interior alterations to construct new office on the 9th floor - ""Eaton South"". Convenience address is 200 Elizabeth St.",47000,101 COLLEGE ST   M5G,POINT (-79.388788 43.659804),3.0,University-Rosedale
15 240538 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,71,BALLACAINE,DR, ,M8Y,985525.0,W0508,2015-10-21,2015-11-04,2016-09-16,Closed,Permit for interior alterations to existing Daycare room.,100000,71 BALLACAINE DR   M8Y,POINT (-79.49645 43.637715),15.0,Etobicoke-Lakeshore
15 242368 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,61,CANMORE,BLVD, ,M1C,20037846.0,E4403,2015-10-26,2016-04-12,2016-09-19,Closed,INTERIOR ALTERATIONS TO RENOVATE EXISTING DAYCARE TODDLER ROOM & W/C,100000,61 CANMORE BLVD   M1C,POINT (-79.179273 43.793197),6.0,Scarborough-Rouge Park
15 248228 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,271,YORKLAND,BLVD, ,M2J,9602785.0,N3306,2015-11-06,2016-01-27,2016-06-08,Closed,"Interior alterations to Unit 3, addition of 6 classrooms - Cestar College",500000,271 YORKLAND BLVD   M2J,POINT (-79.335529 43.773733),18.0,Don Valley North
15 248883 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,28,VANLEY,CRES, ,M3J,5350233.0,N0807,2015-11-09,2015-11-19,2016-05-04,Closed,"Proposal for interior alterations to the existing cafeteria on ground floor ""College of Dentla Hygiene",80000,28 VANLEY CRES   M3J,POINT (-79.475103 43.761701),1.0,York Centre
15 249544 BLD,Building Additions/Alterations,Hospital,Interior Alterations,550,UNIVERSITY,AVE, ,M5G,7792695.0,S2009,2015-11-10,2015-12-11,2016-02-01,Closed,Proposal for interior alterations to existing medical offices on the 10th floor - Room 10,20000,550 UNIVERSITY AVE   M5G,POINT (-79.389958 43.65667),3.0,University-Rosedale
15 250762 BLD,Building Additions/Alterations,University,Interior Alterations,380,VICTORIA,ST, ,M5B,7730109.0,S2712,2015-11-12,2015-12-02,2016-04-25,Closed,"Proposal for interior alterations on podium level units POD 64, 70, and 87 for existing Ryerson University (340.3m2).  Podium level is just below ground.  Convenience address: 350 Victoria Steret.",350000,380 VICTORIA ST   M5B,POINT (-79.38082 43.658437),21.0,Toronto Centre
15 251266 BLD,Building Additions/Alterations,Hospital,Interior Alterations,1201,WILSON,AVE, ,M3M,576360.0,N0905,2015-11-13,2015-11-23,2016-03-07,Closed,Convert existing vacant space to a gift shop -- HRH Volunteer Association Gift Shop,10000,1201 WILSON AVE   M3M,POINT (-79.488187 43.725187),1.0,York Centre
15 254320 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,1100,SPADINA,RD, ,M5N,870542.0,N1606,2015-11-20,2015-12-04,2016-04-28,Closed,Applicant proposed to relocate a class room in the school converting the spaces into a daycare centre. ,50000,1100 SPADINA RD   M5N,POINT (-79.420375 43.705766),17.0,Eglinton-Lawrence
15 256703 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,160,KENDAL,AVE, ,M5R,7994619.0,S2109,2015-11-25,2016-01-20,2016-08-11,Closed,"interior alteration to the library area on the 3rd floor of the existing post secondary institutional building building ""George Brown College"" ",300000,160 KENDAL AVE   M5R,POINT (-79.411049 43.676021),12.0,Toronto-St. Paul's
15 259061 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,484-486,COSBURN,AVE, ,M4J,14188618.0,S2904,2015-12-01,2016-02-24,2016-11-03,Closed,"Proposal for interior alterations to the basement and ground floor of existing day care - ""East York Montessori School"".  ",170000,484-486 COSBURN AVE   M4J,POINT (-79.333784 43.693128),23.0,Toronto-Danforth
15 259278 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,55,TOWN CENTRE,CRT, ,M1P,14128672.0,E3801,2015-12-01,2015-12-17,2016-01-19,Closed,Proposal for interior alterations to fit out unit for an educational use - Unit 502,8000,55 TOWN CENTRE CRT   M1P,POINT (-79.25419 43.773905),9.0,Scarborough Centre
15 270004 BLD,Building Additions/Alterations,Hospital,Interior Alterations,550,UNIVERSITY,AVE, ,M5G,7792695.0,S2009,2015-12-29,2016-01-12,2016-06-27,Closed,Interior alterations to office fitout (86.45m2),50000,550 UNIVERSITY AVE   M5G,POINT (-79.389958 43.65667),3.0,University-Rosedale
16 101687 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,1,HANSON,ST, ,M4J,2565760.0,S3005,2016-01-07,2016-01-19,2016-11-25,Closed,"Proposal for interior alterations to convert locker area to washrooms on the ground floor of existing school - ""Monarch Park Collegiate Institute""",290000,1 HANSON ST   M4J,POINT (-79.322772 43.679281),23.0,Toronto-Danforth
16 101729 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,909,MOUNT PLEASANT,RD, ,M4P,845017.0,N2507,2016-01-07,2016-04-20,2016-08-23,Closed,Convert the existing office to a daycare/private school and outdoor play area - Manor Road Montessori,100000,909 MOUNT PLEASANT RD   M4P,POINT (-79.391166 43.711613),11.0,Don Valley West
16 104282 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635.0,S1404,2016-01-14,2016-02-08,2016-11-07,Closed,THE RENOVATION IS LIMITED TO THE DECONTAMINATION ROOM ONLY.  THE INTENT OF THE RENOVATION IS TO INCREASE THE SIZE OF THE ROOM AND PROVIDE DIRECT ACCESS FROM THE EXTERIOR.  ADDITIONAL SHOWERS WILL BE ADDED AND DRAINAGE MODIFIED.  ALL INTERIOR ROOM FINISHES WILL BE UPGRADED AS PART OF THIS RENOVATION.,50000,30 THE QUEENSWAY     M6R,POINT (-79.450101 43.639359),13.0,Parkdale-High Park
16 107616 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,240,AVENUE,RD, ,M5R,765454.0,S2003,2016-01-22,2016-02-01,2016-02-10,Closed,Proposal for interior alterations to introduce a full-day child care service (Gatehouse Daycare) on the ground floor of the existing place of worship serving 10 children.  ,2000,240 AVENUE RD   M5R,POINT (-79.397925 43.676942),3.0,University-Rosedale
16 111615 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776.0,N2403,2016-02-02,2016-02-10,2016-05-19,Closed,"interior alterations to ""Tim Hortons"" kiosk 1st floor, add new oven ",20000,1750 FINCH AVE E M2J,POINT (-79.348991 43.795789),18.0,Don Valley North
16 113433 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,450,BLYTHWOOD,RD, ,M4N,2476346.0,N2508,2016-02-05,2016-02-11,2016-07-06,Closed,"Addition of auto operators at 6 existing doors, new sign-up grab bar at 1 washroom, remove 8 existing door closers at existing classroom doors - Sunny View Jr. & Sr. Public School",15000,450 BLYTHWOOD RD   M4N,POINT (-79.387341 43.719852),11.0,Don Valley West
