Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
15 212180 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208,S2711,2015-08-25,2015-10-23,2016-04-07,Closed,"Interior alterations to existing office spaces on the 9th and 10th floor of Toronto General Hospital - University Health Network,  Convenience address - 200 Elizabeth St.",1909929
15 216597 BLD,Building Additions/Alterations,University,Interior Alterations,184,COLLEGE,ST, ,M5S,14199678,S2007,2015-09-02,2015-09-21,2016-02-01,Closed,"Proposal for interior alterations on room 25 and 125 on the first floor, ""Wallberg Building - UOFT"", convenience address of 200 College Street",420000
15 222667 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,95,MURISON,BLVD, ,M1B,366470,E4212,2015-09-15,2015-10-19,2016-09-30,Closed,Proposed interior alterations.,200000
15 223068 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N2403,2015-09-15,2015-11-03,2016-02-25,Closed,"Interior alterations to Seneca College Classroom A2 to include finishes, new ceiling and related electrical and mechanical",390000
15 223818 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,50,WINTERTON,DR, ,M9B,8087277,W0303,2015-09-16,2015-09-30,2016-10-31,Closed,Permit to structurally reinforce slab for generator replacement & associated HVAC addition.,120000
15 231257 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,108,GLADSTONE,AVE, ,M6J,10527839,S1807,2015-10-01,2016-01-25,2016-07-18,Closed,"Alexander Muir Public School- INTERIOR ALTERATIONS TO EXISTING DAYCARE AREA.
REDISTIBUTION OF ELECTRICAL, HVAC AND PLUMBING SERVICES TO SUIT NEW LAYOUT.",200000
15 231940 BLD,Building Additions/Alterations,University,Interior Alterations,33,WILLCOCKS,ST, ,M5S,8106358,S2007,2015-10-02,2015-11-03,2016-07-15,Closed,"INTERIOR RENOVATIONS AT 2nd FLOOR OF EARTH SCIENCES BUILDING, UNIVERSITY OF TORONTO",1300000
15 232156 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043,S2009,2015-10-02,2015-10-26,2016-03-29,Closed,"Proposal for interior alterations on the 15th floor, Wing C, ""In-Patient Clinc"" ""Princess Margaret Hospital""",1200000
15 236772 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,200,LONSDALE,RD, ,M4V,7254136,S2207,2015-10-13,2015-10-29,2016-06-09,Closed,Proposal for interior alterations to existing locker rooms  ,50000
15 239521 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,14,RUSKIN,AVE, ,M6P,8431734,S1801,2015-10-19,2015-11-03,2016-04-29,Closed,"Proposal for interior alterations to existing day care room to convert it to a toddler and pre-school room complete with office shared washroom, food distribution and storage. Proposal for an exterior play area",200000
15 239565 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208,S2711,2015-10-19,2015-11-06,2016-02-10,Closed,"Proposal for interior alterations to construct new office on the 9th floor - ""Eaton South"". Convenience address is 200 Elizabeth St.",47000
15 240538 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,71,BALLACAINE,DR, ,M8Y,985525,W0508,2015-10-21,2015-11-04,2016-09-16,Closed,Permit for interior alterations to existing Daycare room.,100000
15 242368 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,61,CANMORE,BLVD, ,M1C,20037846,E4403,2015-10-26,2016-04-12,2016-09-19,Closed,INTERIOR ALTERATIONS TO RENOVATE EXISTING DAYCARE TODDLER ROOM & W/C,100000
15 248228 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,271,YORKLAND,BLVD, ,M2J,9602785,N3306,2015-11-06,2016-01-27,2016-06-08,Closed,"Interior alterations to Unit 3, addition of 6 classrooms - Cestar College",500000
15 248883 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,28,VANLEY,CRES, ,M3J,5350233,N0807,2015-11-09,2015-11-19,2016-05-04,Closed,"Proposal for interior alterations to the existing cafeteria on ground floor ""College of Dentla Hygiene",80000
15 249544 BLD,Building Additions/Alterations,Hospital,Interior Alterations,550,UNIVERSITY,AVE, ,M5G,7792695,S2009,2015-11-10,2015-12-11,2016-02-01,Closed,Proposal for interior alterations to existing medical offices on the 10th floor - Room 10,20000
15 250762 BLD,Building Additions/Alterations,University,Interior Alterations,380,VICTORIA,ST, ,M5B,7730109,S2712,2015-11-12,2015-12-02,2016-04-25,Closed,"Proposal for interior alterations on podium level units POD 64, 70, and 87 for existing Ryerson University (340.3m2).  Podium level is just below ground.  Convenience address: 350 Victoria Steret.",350000
15 251126 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232,S2008,2016-02-25,2016-03-07,2016-12-05,Closed,Revision to remove folding seat from shower room and use bench seating instead.,0
15 251266 BLD,Building Additions/Alterations,Hospital,Interior Alterations,1201,WILSON,AVE, ,M3M,576360,N0905,2015-11-13,2015-11-23,2016-03-07,Closed,Convert existing vacant space to a gift shop -- HRH Volunteer Association Gift Shop,10000
15 254320 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,1100,SPADINA,RD, ,M5N,870542,N1606,2015-11-20,2015-12-04,2016-04-28,Closed,Applicant proposed to relocate a class room in the school converting the spaces into a daycare centre. ,50000
15 256703 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,160,KENDAL,AVE, ,M5R,7994619,S2109,2015-11-25,2016-01-20,2016-08-11,Closed,"interior alteration to the library area on the 3rd floor of the existing post secondary institutional building building ""George Brown College"" ",300000
15 259061 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,484-486,COSBURN,AVE, ,M4J,14188618,S2904,2015-12-01,2016-02-24,2016-11-03,Closed,"Proposal for interior alterations to the basement and ground floor of existing day care - ""East York Montessori School"".  ",170000
15 259278 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,55,TOWN CENTRE,CRT, ,M1P,14128672,E3801,2015-12-01,2015-12-17,2016-01-19,Closed,Proposal for interior alterations to fit out unit for an educational use - Unit 502,8000
15 260764 BLD,Conditional Permit,University,New Building,4700,KEELE,ST, ,M3J,20029109,N0803,2016-05-13,2016-07-15,2016-12-12,Closed,Conditional Permit - 4 storey Student Center including development and landscaping of surrounding site - York University ,0
15 270004 BLD,Building Additions/Alterations,Hospital,Interior Alterations,550,UNIVERSITY,AVE, ,M5G,7792695,S2009,2015-12-29,2016-01-12,2016-06-27,Closed,Interior alterations to office fitout (86.45m2),50000
16 101687 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,1,HANSON,ST, ,M4J,2565760,S3005,2016-01-07,2016-01-19,2016-11-25,Closed,"Proposal for interior alterations to convert locker area to washrooms on the ground floor of existing school - ""Monarch Park Collegiate Institute""",290000
16 101729 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,909,MOUNT PLEASANT,RD, ,M4P,845017,N2507,2016-01-07,2016-04-20,2016-08-23,Closed,Convert the existing office to a daycare/private school and outdoor play area - Manor Road Montessori,100000
16 104282 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635,S1404,2016-01-14,2016-02-08,2016-11-07,Closed,THE RENOVATION IS LIMITED TO THE DECONTAMINATION ROOM ONLY.  THE INTENT OF THE RENOVATION IS TO INCREASE THE SIZE OF THE ROOM AND PROVIDE DIRECT ACCESS FROM THE EXTERIOR.  ADDITIONAL SHOWERS WILL BE ADDED AND DRAINAGE MODIFIED.  ALL INTERIOR ROOM FINISHES WILL BE UPGRADED AS PART OF THIS RENOVATION.,50000
16 107616 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,240,AVENUE,RD, ,M5R,765454,S2003,2016-01-22,2016-02-01,2016-02-10,Closed,Proposal for interior alterations to introduce a full-day child care service (Gatehouse Daycare) on the ground floor of the existing place of worship serving 10 children.  ,2000
16 111615 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N2403,2016-02-02,2016-02-10,2016-05-19,Closed,"interior alterations to ""Tim Hortons"" kiosk 1st floor, add new oven ",20000
16 113433 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,450,BLYTHWOOD,RD, ,M4N,2476346,N2508,2016-02-05,2016-02-11,2016-07-06,Closed,"Addition of auto operators at 6 existing doors, new sign-up grab bar at 1 washroom, remove 8 existing door closers at existing classroom doors - Sunny View Jr. & Sr. Public School",15000
16 114058 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,GERRARD,ST,W,M5G,7792536,S2711,2016-02-08,2016-03-04,2016-08-29,Closed,Interior alteration to an existing spaces on the 1st floor of the building. The convenience address of 200 Elisabeth St.,250000
16 114076 BLD,Building Additions/Alterations,University,Interior Alterations,55,HARBORD,ST, ,M5S,8106331,S2006,2016-06-07,2016-06-22,2016-09-07,Closed,"Revision #1 - adding 72m2 of renovation to this permit
Proposal for interior alterations to classroom & physiotherapy treatment area, ""University of Toronto""",0
16 116231 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N2509,2016-02-12,2016-03-31,2016-06-24,Closed,Proposal for renovation of an existing CT exam room to acommodate new CT equipment and new sinks.,180000
16 119062 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,BOND,ST, ,M5B,773891,S2714,2016-02-22,2016-03-01,2016-12-15,Closed,"Proposal for interior alterations to level 2B (BASEMENT) in existing hospital - ""St Michael's Hospital""",500000
16 119795 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,60,PARK LANE,CRCL, ,M3C,7684096,N2509,2016-02-23,2016-03-08,2016-06-13,Closed,"- TO ADD AUTO OPERATORS AT 7 EXISTING DOORS
- TO ADD HOLD-OPEN DEVICES AT 4 EXISTING DOUBLE DOORS AT CORRIDORS.",15000
16 120509 BLD,Building Additions/Alterations,Hospital,Interior Alterations,76,GRENVILLE,ST, ,M5S,7762671,S2709,2016-02-25,2016-04-12,2016-07-22,Closed,Proposal for interior alterations to the Massage Therapy Clinic - Women's College Hospital,120000
16 120597 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1919,QUEEN,ST,E,M4L,9980229,S3213,2016-08-03,2016-08-12,2016-09-12,Closed,Revision #2: Interior alterations to the main floor keeping the tenant space at 1919.Revision - interior alterations to convert 2nd floor into day nursery as per C of A decision #16-122932,5000
16 123824 BLD,Building Additions/Alterations,University,Interior Alterations,87,GERRARD,ST,E,   ,808265,S2712,2016-03-04,2016-03-18,2016-09-16,Closed,Convert existing staff kitchen into new office; convert existing office into new kitchen (88.50m2),60000
16 125413 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,200,LONSDALE,RD, ,M4V,7254136,S2207,2016-03-09,2016-04-20,2016-09-23,Closed,"Proposal for interior alterations to the 1st and 2nd floor classrooms, offices and corridors - ""Upper Canada College""",1910000
16 127842 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,111,OWEN,BLVD, ,M2P,548301,N2501,2016-03-15,2016-04-25,2016-11-16,Closed,Proposal for interior alterations for the installation of sliding panels in seven classrooms and new ceiling in a mezzanine classromm - Owen Public School.,100000
16 132105 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,86,ADVANCE,RD, ,M8Z,981917,W0506,2016-03-24,2016-04-08,2016-05-12,Closed,Proposed interior alteration to convert closet into a powder room and add a hand sink to convert existing daycare gym into a playroom in existing daycare building.,10000
16 135053 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,100,MC CAUL,ST, ,M5T,14606896,S2011,2016-04-03,2016-04-25,2016-08-11,Closed,"interior alterations to 3rd floor, Darkroom & Offices",75350
16 136067 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,BOND,ST, ,M5B,773891,S2714,2016-05-12,2016-06-06,2016-12-21,Closed,Revision to OBC Matrix to reflect correct area (51sqm).,0
16 140230 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219,S2007,2016-04-14,2016-04-20,2016-11-18,Closed,"Proposal for interior alterations to the 2nd floor including new partitions, finishes and  HVAC in the existing hospital (CAMH).",100000
16 142879 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,678,KINGSTON,RD, ,   ,10864636,S3206,2016-04-19,2016-06-21,2016-07-14,Closed,Proposal for interior alterations to expand existing day nursery into unit 1.  Day nursery will now comprise of units 1 and 2 in existing building.,30000
16 144024 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,100,BAINBRIDGE,AVE, ,M3H,485548,N1004,2016-04-21,2016-05-05,2016-09-07,Closed,"Proposal for interior alterations to existing elementary school - Dublin Heights EMS.  Scope of work includes new auto operators to existing doors, hold open devices to corridor doors and convert storage area to new washroom.",55000
16 145478 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N2403,2016-04-25,2016-05-02,2016-08-30,Closed,"Permit for interior alterations to 2nd Floor - Building ""G"".",90000
16 145804 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,1700,BATHURST,ST, ,M5P,8855298,S2102,2016-04-25,2016-06-24,2016-09-27,Closed,"Proposal for interior alterations to the ground floor classrooms and hallways in existing elementary school - ""Robbins Hebrew Academy""",1000000
16 146095 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,501,EGLINTON,AVE,W,M5N,8168665,S2202,2016-04-26,2016-05-10,2016-06-23,Closed,"Interior alterations to existing day nursery (suite 200). No change in occupant load.
Convenience address is 505 Eglinton Ave W.",2000
16 146821 BLD,Building Additions/Alterations,University,Interior Alterations,296,CHURCH,ST, ,   ,11462111,S2712,2016-04-27,2016-05-11,2016-12-10,Closed,Proposed alterations (187m2) to ground and third floor - Ryerson FCAD Fabrication Classrooms.,200000
16 149322 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,150,CARNFORTH,RD, ,M4A,496710,N3406,2016-05-03,2016-06-08,2016-09-02,Closed,"Install new LULA elevator, interior alterations to the boys and girls washrooms on th ground and second floors (222m2)",450000
16 153647 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,24,BEDFORD PARK,AVE, ,M5M,7763002,N1603,2016-05-11,2016-05-26,2016-11-07,Closed,NEW DRYWALL CEILING BELOW EXISTING SPRAY FIREPROOFED CEILING- ROOM 214,93000
16 153681 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,405,GORDON BAKER,RD, ,M2H,9246757,N2404,2016-05-11,2016-06-20,2016-10-26,Closed,interior alterations to w/c & office,120000
